,1-5_a,10-12_a,11-12_a,4-9_a,6-11_a,6-9-2_a,6-9_a,8-10_a,9-11_a,9-10_a,5-6_a,1-5_b,10-12_b,11-12_b,4-9_b,6-11_b,6-9-2_b,6-9_b,8-10_b,9-11_b,9-10_b,5-6_b,sea_a,sea_b
6823,9610000,354000000,137000000,39640000,195700000,60100000,52142900,15621000,197500000,0,68349000,0,0,0,0,0,0,0,0,0,26140000,0,532810000,0
6824,10350000,301000000,136000000,40150000,185600000,55800000,50033100,16894000,178700000,0,63188000,0,0,0,0,0,0,0,0,0,21370000,0,465710000,0
6825,9090000,217000000,115000000,31070000,145100000,40400000,38245400,16021000,141800000,0,45463000,0,0,0,0,0,0,0,0,0,17360000,0,342890000,0
6826,4320000,72000000,26000000,9040000,39700000,5600000,10505000,11797000,61100000,0,14474000,0,0,0,0,0,0,0,0,0,11750000,0,86610000,0
6827,0,0,0,0,0,0,0,0,0,0,0,4560000,140000000,84000000,21430000,90200000,40100000,26906000,1081000,68800000,1320000,27220000,0,258220000
6828,0,0,0,0,0,0,0,0,0,14380000,0,7560000,318000000,144000000,31880000,172000000,61400000,42698600,13456000,179200000,0,56089000,0,504580000
6829,0,0,0,0,0,0,0,0,0,12060000,0,7710000,347000000,140000000,33980000,186500000,61000000,45798000,16166000,187000000,0,61743000,0,529250000
6830,0,0,0,0,0,0,0,0,0,7000000,0,7100000,285000000,127000000,30400000,158300000,50000000,40305500,15819000,157600000,0,53372000,0,442760000
6831,0,0,0,0,0,0,0,0,0,1680000,0,5910000,212000000,70000000,24310000,109700000,35000000,30466200,13836000,112000000,0,39174000,0,295060000
6832,0,0,0,0,0,0,0,0,0,0,0,3420000,90000000,2000000,12930000,39100000,10800000,13840400,9422000,41500000,4880000,16163000,0,84200000
6833,1870000,54000000,75000000,6260000,42200000,20800000,9891300,0,47900000,0,14577000,0,0,0,0,0,0,0,383000,0,10050000,0,155680000,0
6834,5150000,209000000,142000000,22800000,121800000,47500000,31923500,8724000,140700000,0,42745000,0,0,0,0,0,0,0,0,0,17030000,0,391780000,0
6835,7820000,259000000,176000000,33120000,168800000,54700000,44740000,12822000,174600000,0,58866000,0,0,0,0,0,0,0,0,0,21940000,0,473840000,0
6836,9070000,299000000,103000000,35750000,168300000,51000000,45332500,14683000,162400000,0,58015000,0,0,0,0,0,0,0,0,0,18980000,0,429210000,0
6837,8240000,208000000,90000000,28340000,131100000,36400000,34681400,13905000,123800000,0,42149000,0,0,0,0,0,0,0,0,0,13840000,0,309280000,0
6838,4490000,51000000,52000000,9460000,45800000,6800000,11235000,10250000,54900000,0,14579000,0,0,0,0,0,0,0,0,0,8030000,0,93710000,0
6839,0,0,0,0,0,0,0,0,0,1260000,0,3510000,143000000,54000000,18130000,75800000,35500000,22902800,1017000,64200000,0,23032000,0,229840000
6840,0,0,0,0,0,0,0,0,0,15520000,0,7380000,313000000,143000000,30100000,166800000,59100000,40849700,12625000,175800000,0,53122000,0,502650000
6841,0,0,0,0,0,0,0,0,0,13720000,0,7880000,387000000,130000000,34580000,195000000,63600000,47381100,15966000,195800000,0,64035000,0,565510000
6842,0,0,0,0,0,0,0,0,0,9650000,0,7570000,343000000,128000000,33300000,176400000,56900000,44739800,16466000,178300000,0,59657000,0,515110000
6843,0,0,0,0,0,0,0,0,0,5440000,0,6840000,272000000,99000000,29360000,137500000,46200000,37646100,15336000,144600000,0,49441000,0,395790000
6844,0,0,0,0,0,0,0,0,0,0,0,5400000,159000000,27000000,21260000,72700000,26700000,24574500,12019000,80400000,1770000,30863000,0,184800000
6845,0,0,57000000,0,10200000,4500000,0,0,13000000,0,0,1870000,4000000,0,5710000,0,0,3280000,4758000,0,10190000,601000,79470000,0
6846,4080000,200000000,137000000,15920000,107400000,42000000,24213700,6730000,130000000,0,34736000,0,0,0,0,0,0,0,0,0,18270000,0,389680000,0
6847,8030000,344000000,186000000,33980000,193100000,63800000,47953000,13181000,206600000,0,66435000,0,0,0,0,0,0,0,0,0,26800000,0,588810000,0
6848,10800000,375000000,202000000,44290000,227200000,69500000,59467400,16957000,230400000,0,79702000,0,0,0,0,0,0,0,0,0,31530000,0,631910000,0
6849,12090000,370000000,180000000,49050000,230900000,70800000,61902500,19463000,222600000,0,80281000,0,0,0,0,0,0,0,0,0,27610000,0,588110000,0
6850,11530000,309000000,137000000,43070000,196900000,57000000,52716400,19545000,185500000,0,64003000,0,0,0,0,0,0,0,0,0,22140000,0,463390000,0
6851,7420000,127000000,69000000,21110000,85200000,20600000,24757000,16216000,101200000,0,28899000,0,0,0,0,0,0,0,0,0,14610000,0,186700000,0
6852,0,0,0,0,0,0,0,4588000,0,0,0,3010000,120000000,63000000,19110000,78800000,37700000,23876000,0,42200000,4300000,22991000,0,220800000
6853,0,0,0,0,0,0,0,0,0,15770000,0,8640000,357000000,166000000,36590000,196300000,70000000,48907900,13761000,198000000,0,62810000,0,578070000
6854,0,0,0,0,0,0,0,0,0,15730000,0,8970000,437000000,167000000,40710000,231300000,74100000,55516200,18629000,227700000,0,74729000,0,657510000
6855,0,0,0,0,0,0,0,0,0,10680000,0,8520000,376000000,152000000,37520000,202600000,63100000,50533700,18849000,199700000,0,67368000,0,571530000
6856,0,0,0,0,0,0,0,0,0,4600000,0,7510000,293000000,94000000,31590000,148000000,48400000,40356700,17218000,152300000,0,52621000,0,409470000
6857,0,0,0,0,0,0,0,0,0,0,0,5590000,157000000,21000000,21280000,71300000,25200000,24178600,13271000,78800000,3490000,29693000,0,172250000
6858,0,11000000,71000000,0,23400000,10600000,922400,0,22900000,0,5172000,770000,0,0,2350000,0,0,0,5123000,0,11210000,0,114080000,0
6859,5040000,239000000,153000000,21390000,130700000,50100000,31352600,7808000,150100000,0,43383000,0,0,0,0,0,0,0,0,0,19760000,0,445180000,0
6860,9080000,381000000,179000000,38970000,213600000,68000000,54301050,14589000,221000000,0,73315000,0,0,0,0,0,0,0,0,0,29000000,0,616340000,0
6861,11450000,374000000,174000000,47020000,226800000,69800000,60659850,18159000,220000000,0,79646000,0,0,0,0,0,0,0,0,0,27950000,0,586650000,0
6862,11290000,276000000,163000000,43040000,193900000,57700000,52515200,18511000,180700000,0,65412000,0,0,0,0,0,0,0,0,0,20260000,0,460960000,0
6863,8220000,123000000,113000000,24730000,106500000,26900000,29526000,15900000,111200000,0,34214000,0,0,0,0,0,0,0,0,0,14490000,0,230750000,0
6864,0,0,0,0,0,0,0,6176000,0,0,0,1030000,114000000,21000000,13210000,56000000,30000000,16942000,0,25800000,4310000,15678000,0,171110000
6865,0,0,0,0,0,0,0,0,0,17100000,0,8620000,355000000,163000000,35910000,192300000,69800000,48157900,12620000,195100000,0,60741000,0,577910000
6866,0,0,0,0,0,0,0,0,0,18470000,0,9350000,483000000,168000000,42140000,246700000,78500000,58313700,18732000,243100000,0,78619000,0,713360000
6867,0,0,0,0,0,0,0,0,0,13210000,0,9110000,427000000,168000000,40810000,224400000,70900000,55667700,19773000,222700000,0,74593000,0,650560000
6868,0,0,0,0,0,0,0,0,0,7980000,0,8300000,357000000,114000000,35890000,173900000,58400000,46586000,18673000,182300000,0,61575000,0,506050000
6869,0,0,0,0,0,0,0,0,0,110000,0,6900000,226000000,52000000,27830000,104500000,39400000,33390700,15486000,118100000,0,42550000,0,282860000
6870,0,0,33000000,0,0,0,0,0,0,0,0,4550000,41000000,0,13720000,12600000,7300000,12202000,9333000,17000000,10980000,11795000,21390000,0
6871,2310000,202000000,139000000,11180000,104100000,38700000,19909000,4040000,125400000,0,30804000,0,0,0,0,0,0,0,0,0,21960000,0,404970000,0
6872,8520000,448000000,184000000,35730000,223700000,72100000,52513400,13864000,242800000,0,73595000,0,0,0,0,0,0,0,0,0,34020000,0,708460000,0
6873,12920000,500000000,224000000,52710000,284400000,85500000,72368100,19737000,287800000,0,98042000,0,0,0,0,0,0,0,0,0,42070000,0,792440000,0
6874,15010000,443000000,235000000,61690000,289800000,89100000,77383500,23470000,274100000,0,101850000,0,0,0,0,0,0,0,0,0,35180000,0,724680000,0
6875,14070000,353000000,198000000,55390000,248000000,72800000,67276000,23814000,229400000,0,82534000,0,0,0,0,0,0,0,0,0,27930000,0,569370000,0
6876,9260000,180000000,65000000,28160000,109900000,24200000,32860000,20325000,126700000,0,36853000,0,0,0,0,0,0,0,0,0,20610000,0,230790000,0
6877,0,0,0,0,0,0,0,7257000,0,0,0,3450000,90000000,132000000,23170000,93700000,49500000,29057000,0,49000000,6960000,29211000,0,270250000
6878,0,0,0,0,0,0,0,0,0,19210000,0,10190000,438000000,209000000,44300000,243300000,85500000,59622000,15949000,240700000,0,76655000,0,717240000
6879,0,0,0,0,0,0,0,0,0,18880000,0,10470000,542000000,209000000,49220000,289000000,89300000,67850800,22112000,277800000,0,91114000,0,820240000
6880,0,0,0,0,0,0,0,0,0,15180000,0,10040000,492000000,180000000,45510000,253800000,78500000,62183600,22502000,250400000,0,83062000,0,729130000
6881,0,0,0,0,0,0,0,0,0,7190000,0,9120000,384000000,114000000,39340000,188300000,63900000,51038700,21002000,196500000,0,67311000,0,526730000
6882,0,0,0,0,0,0,0,0,0,0,0,7310000,179000000,30000000,27690000,83700000,34000000,31155000,16588000,98100000,4900000,38453000,0,199270000
6883,0,35000000,75000000,0,29000000,9400000,0,0,27300000,0,4445000,2890000,0,0,6360000,0,0,1670900,7599000,0,16400000,0,154720000,0
6884,5290000,293000000,183000000,22340000,156900000,56800000,34594600,7868000,178200000,0,49767000,0,0,0,0,0,0,0,0,0,26270000,0,550330000,0
6885,10740000,488000000,220000000,45590000,266700000,80900000,65223850,16807000,275500000,0,89061000,0,0,0,0,0,0,0,0,0,39090000,0,783030000,0
6886,14410000,469000000,232000000,59690000,293700000,90200000,77499250,22191000,283000000,0,103163000,0,0,0,0,0,0,0,0,0,39450000,0,751580000,0
6887,14330000,389000000,179000000,57500000,256400000,76500000,69528300,23179000,231300000,0,87827000,0,0,0,0,0,0,0,0,0,26380000,0,593830000,0
6888,10590000,220000000,87000000,34940000,140600000,37400000,41317000,20544000,141000000,0,47181000,0,0,0,0,0,0,0,0,0,14920000,0,296940000,0
6889,0,0,0,0,0,0,0,9630000,0,0,0,840000,80000000,85000000,15090000,70100000,37400000,19669000,0,31200000,1040000,20307000,0,212080000
6890,0,0,0,0,0,0,0,0,0,21690000,0,10240000,416000000,221000000,44240000,239600000,85000000,59453000,14338000,236000000,0,75321000,0,711510000
6891,0,0,0,0,0,0,0,0,0,20740000,0,10780000,551000000,226000000,50190000,297800000,92300000,69674400,21954000,286400000,0,93594000,0,852000000
6892,0,0,0,0,0,0,0,0,0,15600000,0,10310000,498000000,183000000,46720000,258400000,80700000,63781800,22671000,254100000,0,85414000,0,742830000
6893,0,0,0,0,0,0,0,0,0,9360000,0,9250000,413000000,131000000,40090000,197300000,66900000,52358100,21116000,209600000,0,69082000,0,588850000
6894,0,0,0,0,0,0,0,0,0,3290000,0,7860000,284000000,87000000,32780000,135400000,50900000,40792700,18085000,154100000,0,52512000,0,378320000
6895,0,0,36000000,0,0,0,0,0,0,0,0,6020000,34000000,0,18500000,12700000,11200000,16631000,12148000,22400000,13910000,16705000,42160000,0
6896,1080000,243000000,171000000,11320000,125600000,44300000,22366000,3459000,149100000,0,36126000,0,0,0,0,0,0,0,0,0,28000000,0,493130000,0
6897,9400000,473000000,244000000,39110000,254100000,78900000,58544800,14977000,272300000,0,82374000,0,0,0,0,0,0,0,0,0,39690000,0,807210000,0
6898,14530000,563000000,251000000,58600000,320500000,96400000,80961800,21762000,322900000,0,109784000,0,0,0,0,0,0,0,0,0,47640000,0,892800000,0
6899,16940000,528000000,237000000,70310000,332100000,100200000,87770400,26230000,306800000,0,115724000,0,0,0,0,0,0,0,0,0,39140000,0,815510000,0
6900,15620000,399000000,192000000,62850000,273600000,79800000,75464000,26653000,245400000,0,92694000,0,0,0,0,0,0,0,0,0,27700000,0,603670000,0
6901,8850000,121000000,65000000,25320000,85100000,15200000,28509000,21590000,111500000,0,30800000,0,0,0,0,0,0,0,0,0,19660000,0,157980000,0
6902,0,0,0,0,0,0,0,2420000,0,4240000,0,6520000,265000000,142000000,36700000,164000000,73100000,46875000,0,122800000,0,52530000,0,475860000
6903,0,0,0,0,0,0,0,0,0,26530000,0,11770000,603000000,198000000,52990000,305900000,100300000,72363900,20240000,297700000,0,95475000,0,884760000
6904,0,0,0,0,0,0,0,0,0,19130000,0,11380000,584000000,228000000,53590000,314300000,94700000,74022400,24398000,297900000,0,99297000,0,887950000
6905,0,0,0,0,0,0,0,0,0,13840000,0,10530000,493000000,165000000,46970000,248900000,79500000,63166800,23829000,249200000,0,84001000,0,711130000
6906,0,0,0,0,0,0,0,0,0,7650000,0,9150000,385000000,134000000,39060000,186700000,64900000,50490200,21274000,203200000,0,65903000,0,552660000
6907,0,0,0,0,0,0,0,0,0,0,0,7600000,175000000,39000000,29490000,87000000,37600000,33621700,17315000,104600000,4650000,41743000,0,193080000
6908,0,118000000,114000000,0,63800000,19500000,3468000,0,69500000,0,12164000,3460000,0,0,4350000,0,0,0,6264000,0,24450000,0,296450000,0
6909,6620000,405000000,218000000,29240000,209800000,70400000,45763700,10865000,232600000,0,66007000,0,0,0,0,0,0,0,0,0,34620000,0,714290000,0
6910,12970000,566000000,248000000,53280000,310200000,92400000,76104970,19558000,317800000,0,103851000,0,0,0,0,0,0,0,0,0,46800000,0,901900000,0
6911,16780000,540000000,269000000,69640000,342700000,104700000,89583930,25556000,324000000,0,119240000,0,0,0,0,0,0,0,0,0,43880000,0,868150000,0
6912,16630000,453000000,216000000,68820000,307400000,90200000,82981400,27251000,271400000,0,104420000,0,0,0,0,0,0,0,0,0,31170000,0,693230000,0
6913,11640000,209000000,106000000,39380000,147800000,37300000,45764000,23977000,152500000,0,51899000,0,0,0,0,0,0,0,0,0,18830000,0,295330000,0
6914,0,0,0,0,0,0,0,9500000,0,0,0,3000000,176000000,98000000,25140000,113400000,57000000,32300000,0,65400000,650000,35380000,0,338680000
6915,0,0,0,0,0,0,0,0,0,26410000,0,12050000,567000000,221000000,53570000,300300000,102100000,72560000,18164000,290200000,0,93941000,0,876930000
6916,0,0,0,0,0,0,0,0,0,21900000,0,11910000,631000000,246000000,56710000,338700000,102000000,78775900,24937000,319500000,0,105584000,0,960210000
6917,0,0,0,0,0,0,0,0,0,16620000,0,11140000,544000000,187000000,50590000,276500000,87100000,68787000,24996000,273900000,0,91858000,0,795760000
6918,0,0,0,0,0,0,0,0,0,11830000,0,9840000,461000000,164000000,43040000,220800000,74900000,57024400,22911000,238000000,0,75060000,0,678470000
6919,0,0,0,0,0,0,0,0,0,2100000,0,8500000,271000000,81000000,35430000,132500000,52700000,43501700,19778000,155400000,0,55921000,0,348020000
6920,0,28000000,69000000,0,15800000,0,0,0,10300000,0,0,6320000,0,0,16830000,0,1400000,12118000,12115000,0,20660000,7460000,153260000,0
6921,1990000,322000000,197000000,16120000,160000000,54900000,29765000,5385000,186900000,0,46954000,0,0,0,0,0,0,0,0,0,33280000,0,613960000,0
6922,10970000,569000000,253000000,45800000,299000000,88300000,68787900,17181000,312700000,0,95830000,0,0,0,0,0,0,0,0,0,47080000,0,925420000,0
6923,16570000,576000000,318000000,67200000,358800000,109000000,91542900,24638000,356300000,0,123321000,0,0,0,0,0,0,0,0,0,52520000,0,973960000,0
6924,18560000,552000000,256000000,77910000,360300000,108000000,95610200,28921000,325900000,0,124627000,0,0,0,0,0,0,0,0,0,41810000,0,853560000,0
6925,16110000,389000000,179000000,64300000,268400000,77200000,76475000,28538000,242500000,0,92169000,0,0,0,0,0,0,0,0,0,27770000,0,569790000,0
6926,5870000,37000000,0,10220000,16400000,0,9957000,20817000,61700000,0,9804000,0,0,1000000,0,0,9600000,0,0,0,13980000,0,0,10450000
6927,0,0,0,0,0,0,0,0,0,16110000,0,10360000,404000000,218000000,50670000,244800000,95900000,65849000,6069000,211500000,0,78724000,0,708110000
6928,0,0,0,0,0,0,0,0,0,26450000,0,12570000,673000000,253000000,59610000,357000000,110700000,82595400,24083000,338600000,0,109962000,0,1021960000
6929,0,0,0,0,0,0,0,0,0,19740000,0,11980000,616000000,219000000,56390000,323000000,97700000,77486690,26318000,307600000,0,103858000,0,907210000
6930,0,0,0,0,0,0,0,0,0,13290000,0,10760000,506000000,177000000,47520000,248800000,81900000,63510510,24766000,258200000,0,84028000,0,748870000
6931,0,0,0,0,0,0,0,0,0,8520000,0,9370000,388000000,139000000,40640000,191400000,68400000,52888400,22146000,211500000,0,69136000,0,546040000
6932,0,0,11000000,0,0,0,0,0,0,0,0,7670000,98000000,0,27110000,44300000,25100000,27599000,16872000,63600000,11480000,31186000,0,47670000
6933,0,214000000,153000000,2310000,104300000,34800000,13062000,0,122600000,0,26847000,2350000,0,0,0,0,0,0,2508000,0,31010000,0,453460000,0
6934,8430000,540000000,240000000,37230000,269800000,82500000,58439600,13882000,289300000,0,83020000,0,0,0,0,0,0,0,0,0,44290000,0,888910000,0
6935,15660000,623000000,312000000,63900000,365000000,108800000,90653700,23243000,369000000,0,122765000,0,0,0,0,0,0,0,0,0,56040000,0,1028450000,0
6936,19310000,574000000,315000000,80960000,386600000,117100000,101456700,29442000,356800000,0,133868000,0,0,0,0,0,0,0,0,0,48220000,0,947330000,0
6937,18060000,457000000,242000000,75490000,328400000,95700000,90410000,30608000,289700000,0,111673000,0,0,0,0,0,0,0,0,0,34410000,0,715320000,0
6938,10380000,149000000,78000000,32340000,104500000,22000000,36474000,25500000,134200000,0,39734000,0,0,0,0,0,0,0,0,0,21360000,0,192320000,0
6939,0,0,0,0,0,0,0,4221000,0,3820000,0,7250000,294000000,171000000,42520000,190500000,83400000,54077000,0,135000000,0,61181000,0,548070000
6940,0,0,0,0,0,0,0,0,0,29060000,0,13200000,692000000,250000000,61290000,359900000,115200000,84186000,22826000,343500000,0,110860000,0,1042040000
6941,0,0,0,0,0,0,0,0,0,21950000,0,12650000,673000000,251000000,61240000,361500000,107700000,84705500,27535000,337900000,0,113492000,0,1008530000
6942,0,0,0,0,0,0,0,0,0,15480000,0,11520000,557000000,192000000,51760000,276900000,89200000,69785000,26413000,280400000,0,92783000,0,820080000
6943,0,0,0,0,0,0,0,0,0,13130000,0,10090000,473000000,176000000,44530000,231000000,78700000,59525500,24023000,250600000,0,78256000,0,692340000
6944,0,0,0,0,0,0,0,0,0,0,0,8600000,223000000,42000000,34410000,101900000,45000000,39977000,19989000,129000000,2780000,49756000,0,247650000
6945,0,74000000,109000000,0,40400000,8600000,0,0,43100000,0,2475000,5950000,0,0,13000000,0,0,6095000,10690000,0,25590000,0,256180000,0
6946,3890000,414000000,239000000,23440000,208800000,67700000,40582000,8357000,235400000,0,61031000,0,0,0,0,0,0,0,0,0,39610000,0,763680000,0
6947,13250000,659000000,275000000,54930000,348500000,100700000,81869500,20212000,359300000,0,112622000,0,0,0,0,0,0,0,0,0,55540000,0,1043390000,0
6948,18900000,641000000,314000000,77650000,397800000,120700000,102543000,28062000,382100000,0,137106000,0,0,0,0,0,0,0,0,0,55580000,0,1028560000,0
6949,19650000,540000000,276000000,83690000,375100000,111200000,100728500,31401000,331500000,0,128703000,0,0,0,0,0,0,0,0,0,42230000,0,851080000,0
6950,15130000,295000000,163000000,57600000,218600000,62800000,67330000,29199000,216400000,0,78660000,0,0,0,0,0,0,0,0,0,29430000,0,440350000,0
6951,0,0,0,0,0,0,0,16465000,0,0,0,0,126000000,80000000,16800000,90600000,48200000,22637000,0,18800000,11830000,26085000,0,274450000
6952,0,0,0,0,0,0,0,0,0,24240000,0,13190000,635000000,209000000,60550000,326200000,113500000,81067000,16488000,300400000,0,103281000,0,946430000
6953,0,0,0,0,0,0,0,0,0,24800000,0,13030000,714000000,276000000,63710000,385200000,115000000,88633500,27162000,358300000,0,118249000,0,1083170000
6954,0,0,0,0,0,0,0,0,0,18340000,0,12130000,600000000,208000000,55980000,308100000,96300000,76173300,27360000,301500000,0,101804000,0,881170000
6955,0,0,0,0,0,0,0,0,0,14860000,0,10680000,525000000,195000000,47390000,255000000,84800000,63892600,25168000,271400000,0,84213000,0,782300000
6956,0,0,0,0,0,0,0,0,0,3930000,0,9290000,320000000,97000000,39350000,152900000,60000000,49040600,21978000,180300000,0,63225000,0,419900000
6957,0,0,61000000,0,0,0,0,0,0,0,0,7240000,36000000,0,22470000,10100000,12000000,19757000,15162000,22100000,17760000,17581000,84130000,0
6958,0,309000000,214000000,10500000,154900000,50800000,24663000,2028000,181200000,0,41983000,560000,0,0,0,0,0,0,0,0,37190000,0,628890000,0
6959,10770000,634000000,276000000,46630000,326000000,94300000,72198400,17253000,341200000,0,101181000,0,0,0,0,0,0,0,0,0,53580000,0,1028370000,0
6960,18070000,682000000,322000000,73460000,402700000,120600000,101688300,26557000,399000000,0,136789000,0,0,0,0,0,0,0,0,0,60480000,0,1097090000,0
6961,20850000,612000000,311000000,88570000,412900000,123600000,108831300,32205000,371700000,0,141739000,0,0,0,0,0,0,0,0,0,49370000,0,974780000,0
6962,18240000,423000000,232000000,75680000,311800000,92100000,89627000,32396000,283500000,0,108573000,0,0,0,0,0,0,0,0,0,35720000,0,655590000,0
6963,6830000,35000000,24000000,13890000,23300000,0,14171000,24247000,85000000,0,13935000,0,0,0,0,0,5900000,0,0,0,21830000,0,8030000,0
6964,0,0,0,0,0,0,0,0,0,12040000,0,11310000,486000000,197000000,56900000,273500000,105700000,73844000,4830000,221200000,0,88127000,0,780070000
6965,0,0,0,0,0,0,0,0,0,28490000,0,13580000,761000000,257000000,65680000,394500000,120800000,90785600,26232000,369700000,0,120532000,0,1120650000
6966,0,0,0,0,0,0,0,0,0,20180000,0,12710000,654000000,235000000,60830000,346900000,104500000,83193100,28466000,327800000,0,111481000,0,967650000
6967,0,0,0,0,0,0,0,0,0,16800000,0,11380000,573000000,209000000,50870000,281000000,90900000,69263800,26601000,291100000,0,91586000,0,857770000
6968,0,0,0,0,0,0,0,0,0,9810000,0,10050000,425000000,150000000,44120000,207300000,74300000,57727500,24133000,231000000,0,75750000,0,601140000
6969,0,0,0,0,0,0,0,0,0,0,0,8280000,160000000,1000000,30900000,69500000,33800000,33422000,18904000,93200000,7890000,39103000,0,126350000
