,Edge 1,Edge 2,Edge 3,Edge 4,Edge 5,Edge 6,Edge 7,Edge 8,Edge 9,Edge 10,Edge 11,Edge 12,Edge 13,Edge 14
9379,26150000,7330000,0,5100000,39210000,0,0,450000,31300000,104000000,0,102390000,381900000,502600000
9380,235560000,142400000,0,0,241400000,0,0,66640000,175400000,558890000,103400000,786390000,1498900000,1660600000
9381,254070000,162680000,0,0,254400000,0,0,87220000,184900000,573470000,133700000,798342000,1316400000,1366100000
9382,3960000,46300000,98020000,22400000,90830000,244900000,346900000,40120000,30110000,0,0,84422000,0,0
9383,78410000,197000000,637710000,111200000,893094000,1693800000,1860100000,256670000,151250000,0,0,266300000,0,0
9384,60250000,142500000,447540000,92700000,716990000,1153300000,1219300000,189480000,118490000,0,0,240900000,0,0
9385,15240000,0,0,24400000,102440000,0,0,16340000,17680000,12690000,0,58100000,114400000,207600000
9386,200350000,120960000,0,0,208300000,0,0,55220000,152800000,483350000,86300000,686240000,1335500000,1497300000
9387,252180000,159150000,0,0,249100000,0,0,83050000,183500000,569220000,129100000,786995000,1337100000,1409900000
9388,15290000,9330000,0,0,109900000,0,19500000,15160000,0,28620000,7400000,217773000,57100000,0
9389,70650000,178300000,563480000,101400000,780058000,1492300000,1648900000,230190000,136220000,0,0,227400000,0,0
9390,60940000,147200000,471440000,92200000,729920000,1232300000,1323300000,194730000,120420000,0,0,239700000,0,0
9391,25960000,33900000,86470000,41900000,252890000,177600000,121400000,56770000,42030000,0,0,104400000,0,0
9392,158950000,95190000,0,0,168200000,0,0,42430000,126500000,393420000,66200000,563350000,1135100000,1290800000
9393,247620000,153760000,0,0,244000000,0,0,77710000,179600000,558890000,121900000,776100000,1356900000,1453000000
9394,92340000,59600000,0,0,160400000,0,0,41060000,60000000,208640000,50400000,418945000,478100000,441700000
9395,60140000,157500000,475220000,90400000,610395000,1247900000,1391200000,196110000,119850000,0,0,162800000,0,0
9396,62780000,151200000,491250000,92700000,734360000,1275500000,1377800000,201380000,122520000,0,0,236200000,0,0
9397,32590000,56500000,160420000,52000000,350500000,388700000,363600000,84000000,57310000,0,0,132800000,0,0
9398,122570000,72860000,0,0,123100000,0,0,31770000,102200000,308800000,49500000,430020000,911400000,1048200000
9399,234270000,144920000,0,0,232000000,0,0,71600000,170200000,532170000,113000000,741790000,1318400000,1424200000
9400,127390000,83370000,0,0,178000000,0,0,52090000,88600000,293340000,69400000,497496000,672400000,661600000
9401,50090000,135500000,393430000,78200000,465050000,1028100000,1160000000,162750000,102750000,0,0,111000000,0,0
9402,64690000,158100000,514950000,94700000,755146000,1344700000,1463400000,209550000,126350000,0,0,238700000,0,0
9403,40600000,86300000,253080000,65000000,472890000,651900000,663400000,118390000,77420000,0,0,168400000,0,0
9404,65690000,36250000,0,0,57100000,0,0,13180000,62400000,185330000,20100000,229580000,591100000,706000000
9405,213630000,130170000,0,0,216200000,0,0,61910000,156400000,492040000,97800000,696040000,1278600000,1403300000
9406,185160000,120970000,0,0,201700000,0,0,66580000,134600000,421920000,99700000,615218000,971600000,1002700000
9407,17610000,68100000,170470000,37400000,128330000,435000000,526500000,71050000,48970000,0,0,19461000,0,0
9408,63190000,155200000,497310000,90100000,714689000,1300300000,1419200000,203790000,120640000,0,0,219000000,0,0
9409,45830000,102300000,318260000,70600000,531200000,813600000,850300000,138950000,87910000,0,0,181300000,0,0
9410,24750000,11290000,0,0,23390000,0,0,2610000,30500000,84260000,2100000,80030000,286400000,367900000
9411,186960000,114790000,0,0,190300000,0,0,53010000,139700000,435950000,85200000,620000000,1153900000,1271200000
9412,179830000,116550000,0,0,194000000,0,0,63680000,131300000,414160000,95000000,597403000,969000000,1011500000
9413,6960000,42400000,90490000,21800000,80510000,234100000,308000000,37140000,28770000,0,0,46346000,0,0
9414,60590000,150900000,477740000,86300000,686539000,1264100000,1388100000,195720000,115700000,0,0,207700000,0,0
9415,50020000,120200000,379440000,77300000,606100000,1001000000,1072800000,158780000,99530000,0,0,201000000,0,0
9416,17280000,18500000,47700000,29100000,165110000,83300000,35300000,35890000,27830000,0,0,71600000,0,0
9417,143720000,86900000,0,0,153700000,0,0,39680000,114000000,347140000,62100000,508800000,991500000,1117900000
9418,208820000,130780000,0,0,210800000,0,0,65170000,151700000,472390000,103400000,666710000,1157700000,1242600000
9419,90050000,58310000,0,0,146200000,0,0,39230000,60200000,210620000,48500000,392291000,493600000,479700000
9420,46640000,121300000,353220000,70000000,446261000,923700000,1030600000,147140000,91660000,0,0,114600000,0,0
9421,54470000,129500000,419000000,79400000,625690000,1083500000,1170200000,172910000,104520000,0,0,199800000,0,0
9422,28620000,52100000,157560000,45300000,319050000,389500000,380500000,77120000,51400000,0,0,117900000,0,0
9423,99800000,61050000,0,0,94000000,0,0,27280000,84800000,243070000,43100000,337930000,704600000,804800000
9424,187810000,117890000,0,0,190600000,0,0,57800000,137200000,430570000,91900000,607230000,1070500000,1155100000
9425,100360000,64040000,0,0,145100000,0,0,41970000,69200000,235910000,52700000,404898000,554400000,554000000
9426,40590000,107700000,306410000,62200000,375698000,808300000,911100000,127020000,81060000,0,0,91400000,0,0
9427,56370000,138900000,447560000,82600000,661300000,1179300000,1288500000,182420000,110230000,0,0,208100000,0,0
9428,39270000,89500000,266710000,63400000,472530000,702100000,732700000,120020000,77550000,0,0,163800000,0,0
9429,33210000,16600000,0,0,27090000,0,0,4910000,37000000,107290000,5900000,121150000,367000000,454300000
9430,183730000,111470000,0,0,190400000,0,0,52260000,136700000,427780000,82500000,615450000,1147100000,1270200000
9431,194110000,124960000,0,0,203200000,0,0,65650000,141800000,444190000,101200000,632360000,1052800000,1109500000
9432,8960000,7420000,0,0,88500000,0,1800000,9970000,0,19360000,1900000,169116000,48600000,0
9433,56090000,139100000,429950000,79500000,611906000,1135900000,1247500000,178240000,105440000,0,0,180400000,0,0
9434,49270000,113700000,366670000,73200000,571140000,944000000,1007200000,153410000,94680000,0,0,188000000,0,0
9435,12580000,10900000,37010000,21800000,142090000,63400000,20200000,26330000,20340000,0,0,63800000,0,0
9436,146650000,91030000,0,0,149700000,0,0,40900000,115100000,347970000,66600000,501850000,959800000,1071400000
9437,183360000,117220000,0,0,191000000,0,0,61340000,134500000,422670000,93900000,598840000,1014600000,1076500000
9438,25890000,11750000,0,0,96500000,0,0,15270000,7400000,58970000,10200000,207277000,140300000,98400000
9439,55220000,139700000,429290000,79300000,606277000,1148800000,1272000000,176460000,105570000,0,0,176200000,0,0
9440,53990000,133500000,428040000,82000000,656020000,1137900000,1237200000,175010000,108130000,0,0,212200000,0,0
9441,30600000,58400000,161870000,50500000,342010000,409800000,397500000,83940000,56850000,0,0,127300000,0,0
9442,99350000,57960000,0,0,107500000,0,0,24810000,85600000,256980000,38000000,370540000,790900000,917700000
9443,224190000,137050000,0,0,226200000,0,0,66340000,163300000,512440000,104400000,724720000,1313400000,1434400000
9444,178930000,117610000,0,0,202400000,0,0,66320000,129900000,410000000,97100000,610433000,942900000,968100000
9445,24990000,83300000,216590000,47500000,172720000,548500000,646600000,90840000,61640000,0,0,17933000,0,0
9446,64070000,155800000,502290000,90900000,723486000,1308500000,1426900000,205610000,121650000,0,0,222900000,0,0
9447,45240000,99200000,308810000,69400000,520980000,785800000,816800000,135680000,85950000,0,0,178900000,0,0
9448,37780000,20120000,0,0,25690000,0,0,6260000,41300000,115780000,8800000,116080000,375600000,467600000
9449,201630000,124040000,0,0,203000000,0,0,57910000,149600000,469040000,92800000,660410000,1222200000,1340800000
9450,176780000,114750000,0,0,196000000,0,0,64700000,128400000,406670000,94100000,595826000,940000000,970800000
9451,21200000,75100000,192660000,41900000,151780000,502300000,602400000,79490000,54760000,0,0,14364000,0,0
9452,65780000,164500000,530460000,94600000,760940000,1404200000,1544100000,214890000,127810000,0,0,233000000,0,0
9453,50830000,125400000,387610000,81000000,637320000,1037500000,1108900000,163330000,103590000,0,0,214100000,0,0
9454,15090000,5000000,110000,24800000,95610000,0,0,21090000,19660000,0,0,51300000,77400000,156900000
9455,181310000,108460000,0,0,197800000,0,0,49500000,140500000,444390000,76300000,646300000,1267100000,1434400000
9456,266860000,165680000,0,0,262800000,0,0,84890000,193900000,603150000,131900000,834790000,1457300000,1556200000
9457,92670000,59160000,0,0,169700000,0,0,41650000,58900000,208830000,50000000,439154000,482600000,440900000
9458,64080000,165700000,502720000,95000000,646004000,1317600000,1468100000,207830000,125940000,0,0,173600000,0,0
9459,65530000,156500000,511040000,95900000,761630000,1320100000,1423400000,209480000,126940000,0,0,244900000,0,0
9460,32870000,54600000,156790000,51900000,349600000,371300000,338300000,82830000,56650000,0,0,133900000,0,0
9461,140440000,84200000,0,0,139000000,0,0,36930000,114800000,352130000,57600000,485220000,1021200000,1171000000
9462,250100000,155330000,0,0,245600000,0,0,78300000,182000000,569000000,122500000,785270000,1386500000,1488500000
9463,100330000,63420000,0,0,168100000,0,0,43800000,65400000,225920000,53300000,442140000,515700000,478800000
9464,63300000,166900000,506220000,95400000,648284000,1340100000,1502100000,207350000,126950000,0,0,172200000,0,0
9465,67830000,169000000,550480000,101300000,818156000,1456000000,1588900000,222100000,135420000,0,0,261400000,0,0
9466,41020000,88400000,249580000,68000000,493740000,652000000,651500000,120030000,80290000,0,0,180200000,0,0
9467,88910000,48630000,0,0,94300000,0,0,15420000,81300000,262300000,25500000,344650000,859100000,1026500000
9468,281190000,169650000,0,0,283900000,0,0,82800000,205300000,653290000,126400000,914370000,1698200000,1865600000
9469,260530000,169320000,0,0,268200000,0,0,92670000,189900000,584070000,140800000,832609000,1319400000,1348600000
9470,23470000,91600000,237540000,52400000,173220000,589100000,721300000,99410000,68100000,0,0,40465000,0,0
9471,85260000,211200000,691730000,120600000,970264000,1809800000,1975500000,278330000,163970000,0,0,293900000,0,0
9472,58480000,132500000,410640000,89900000,684190000,1043800000,1084800000,178300000,112520000,0,0,234900000,0,0
9473,33980000,12000000,0,2400000,42660000,0,0,1650000,38500000,125020000,0,118770000,439700000,572800000
9474,255770000,155350000,0,0,256100000,0,0,72970000,189600000,604000000,114000000,837690000,1591600000,1755800000
9475,254550000,164180000,0,0,259500000,0,0,89990000,185400000,574610000,135600000,808881000,1303900000,1340000000
9476,20440000,84200000,215710000,46900000,163710000,553800000,688200000,88670000,61450000,0,0,41043000,0,0
9477,85590000,215600000,706580000,122300000,989554000,1869300000,2053500000,282610000,167040000,0,0,298700000,0,0
9478,61010000,150000000,466770000,96500000,767060000,1239300000,1317800000,195120000,123860000,0,0,259800000,0,0
9479,20750000,7100000,0,32900000,127700000,0,0,26150000,25710000,6110000,0,69100000,125900000,242300000
9480,229770000,136860000,0,0,249600000,0,0,60720000,176400000,575310000,93700000,819310000,1643100000,1861300000
9481,344420000,213420000,0,0,326100000,0,0,112430000,250700000,774420000,172600000,1045975000,1823300000,1924300000
9482,82520000,49390000,0,0,200600000,0,0,41490000,47900000,178470000,42100000,486063000,428800000,348000000
9483,86870000,221200000,701030000,124700000,914700000,1875800000,2085400000,283260000,168150000,0,0,250700000,0,0
9484,79060000,189200000,614440000,117000000,918018000,1557500000,1659300000,253650000,153920000,0,0,299300000,0,0
9485,36890000,55200000,147960000,58200000,377570000,322000000,250700000,85890000,61170000,0,0,151000000,0,0
9486,198060000,117690000,0,0,201600000,0,0,50290000,157000000,507920000,78400000,692360000,1469900000,1677600000
9487,334270000,206970000,0,0,315400000,0,0,108080000,243600000,752920000,166300000,1013735000,1778500000,1883600000
9488,137040000,82300000,0,0,232700000,0,0,62060000,94700000,313400000,66900000,631976000,782300000,730700000
9489,83830000,214100000,671320000,119100000,832640000,1862300000,2102700000,261540000,161520000,0,0,211000000,0,0
9490,91080000,224600000,732120000,135800000,1060331000,1845400000,1973000000,301080000,180790000,0,0,340300000,0,0
9491,49460000,104700000,297650000,81200000,604020000,762900000,736500000,141470000,96070000,0,0,224300000,0,0
9492,127850000,69620000,0,0,126300000,0,0,21050000,110400000,375510000,36500000,464450000,1187400000,1409100000
9493,329840000,200020000,0,0,321200000,0,0,99960000,239900000,755070000,152500000,1035300000,1894600000,2060100000
9494,221850000,146860000,0,0,256400000,0,0,83630000,159200000,488670000,124400000,759535000,1075300000,1053400000
9495,63850000,183600000,537930000,107100000,574092000,1382100000,1575200000,223220000,140920000,0,0,125300000,0,0
9496,83230000,202600000,669700000,120100000,960923000,1732300000,1884000000,270430000,161500000,0,0,301900000,0,0
9497,50600000,110600000,326570000,80800000,604290000,838700000,843700000,149290000,97560000,0,0,216100000,0,0
9498,97370000,52740000,0,0,88600000,0,0,15830000,89400000,297140000,26000000,352590000,961800000,1158400000
9499,325960000,197730000,0,0,317800000,0,0,97780000,237800000,754150000,149400000,1030730000,1909500000,2079700000
9500,249820000,163680000,0,0,276700000,0,0,93000000,181200000,555820000,137100000,836394000,1240400000,1234100000
9501,51210000,154800000,440980000,90700000,407812000,1141300000,1328200000,181780000,118930000,0,0,66600000,0,0
9502,94010000,234600000,775840000,135800000,1091282000,2015300000,2194900000,310930000,184270000,0,0,336700000,0,0
9503,58520000,139900000,426680000,94000000,745210000,1135800000,1184200000,182260000,118170000,0,0,259400000,0,0
9504,40410000,11250000,0,8000000,56180000,0,0,60000,43100000,168230000,0,167510000,632200000,819300000
9505,306570000,183680000,0,0,312700000,0,0,86680000,226300000,732230000,132000000,1016230000,1952500000,2161600000
9506,315260000,202560000,0,0,306400000,0,0,109290000,229500000,694500000,169700000,961385000,1542500000,1583500000
9507,17750000,85200000,211820000,48400000,155550000,496100000,642100000,92360000,62020000,0,0,76418000,0,0
9508,93690000,233200000,767730000,130800000,1071913000,2033700000,2227200000,305130000,179510000,0,0,321200000,0,0
9509,66260000,159800000,502310000,102500000,812700000,1309200000,1382600000,210240000,131850000,0,0,274500000,0,0
9510,16170000,0,0,25100000,95540000,0,0,6870000,24270000,57050000,0,83620000,281300000,424600000
9511,264940000,159110000,0,0,272800000,0,0,72960000,199500000,645910000,112100000,898850000,1771400000,1981700000
9512,331350000,209660000,0,0,315300000,0,0,112170000,241900000,741330000,172600000,1005717000,1690300000,1751800000
9513,0,33800000,58140000,15000000,121000000,132600000,256400000,28290000,20490000,0,0,192015000,0,0
9514,96850000,243700000,796810000,135800000,1097412000,2131400000,2347400000,317110000,186120000,0,0,321300000,0,0
9515,72390000,175900000,559660000,110900000,881300000,1458200000,1555200000,231510000,144040000,0,0,294300000,0,0
9516,30480000,32900000,67670000,49500000,271090000,76900000,0,58760000,46760000,0,0,120300000,0,34600000
9517,232430000,137990000,0,0,248400000,0,0,59140000,180000000,591490000,92600000,826800000,1701500000,1930700000
9518,349730000,216600000,0,0,327700000,0,0,114440000,253800000,779250000,176300000,1048111000,1809900000,1908100000
9519,53720000,32180000,0,0,185900000,0,0,32020000,26700000,120420000,27500000,425380000,316200000,233200000
